,Date,day,month,year,Confirmed,Deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,geo_level,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths
24230,2020-04-03,3,4,2020,104,3,Thailand,TH,THA,69625581.0,Asia,Country,103.71,1.14,,,,,,
24231,2020-04-02,2,4,2020,120,2,Thailand,TH,THA,69625581.0,Asia,Country,102.43,0.86,,,,,,
24232,2020-04-01,1,4,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,117.71,0.86,,,,,,
24233,2020-03-31,31,3,2020,263,3,Thailand,TH,THA,69625581.0,Asia,Country,95.29,0.86,,,,,,
24234,2020-03-30,30,3,2020,143,1,Thailand,TH,THA,69625581.0,Asia,Country,92.29,0.71,,,,,,
24235,2020-03-29,29,3,2020,109,1,Thailand,TH,THA,69625581.0,Asia,Country,110.0,0.57,,,,,,
24236,2020-03-28,28,3,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,132.0,0.57,,,,,,
24237,2020-03-27,27,3,2020,91,1,Thailand,TH,THA,69625581.0,Asia,Country,124.0,0.43,,,,,,
24238,2020-03-26,26,3,2020,111,0,Thailand,TH,THA,69625581.0,Asia,Country,108.14,0.43,,,,,,
24239,2020-03-25,25,3,2020,107,0,Thailand,TH,THA,69625581.0,Asia,Country,92.86,0.43,,,,,,
24240,2020-03-24,24,3,2020,106,3,Thailand,TH,THA,69625581.0,Asia,Country,86.71,0.0,,,,,,
24241,2020-03-23,23,3,2020,122,0,Thailand,TH,THA,69625581.0,Asia,Country,73.86,0.0,,,,,,
24242,2020-03-22,22,3,2020,233,0,Thailand,TH,THA,69625581.0,Asia,Country,40.57,0.0,,,,,,
24243,2020-03-21,21,3,2020,154,0,Thailand,TH,THA,69625581.0,Asia,Country,20.29,0.0,,,,,,
24244,2020-03-20,20,3,2020,35,0,Thailand,TH,THA,69625581.0,Asia,Country,16.86,0.0,,,,,,
24245,2020-03-19,19,3,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,18.14,0.0,,,,,,
24246,2020-03-18,18,3,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,18.57,0.0,,,,,,
24247,2020-03-17,17,3,2020,63,0,Thailand,TH,THA,69625581.0,Asia,Country,10.14,0.0,,,,,,
24248,2020-03-16,16,3,2020,32,0,Thailand,TH,THA,69625581.0,Asia,Country,5.71,0.0,,,,,,
24249,2020-03-15,15,3,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,5.71,0.14,,,,,,
24250,2020-03-14,14,3,2020,12,0,Thailand,TH,THA,69625581.0,Asia,Country,4.29,0.14,,,,,,
24251,2020-03-12,12,3,2020,11,0,Thailand,TH,THA,69625581.0,Asia,Country,2.71,0.14,,,,,,
24252,2020-03-11,11,3,2020,9,0,Thailand,TH,THA,69625581.0,Asia,Country,1.43,0.14,,,,,,
24253,2020-03-07,7,3,2020,3,0,Thailand,TH,THA,69625581.0,Asia,Country,1.43,0.14,,,,,,
24254,2020-03-05,5,3,2020,4,0,Thailand,TH,THA,69625581.0,Asia,Country,1.14,0.14,,,,,,
24255,2020-03-02,2,3,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,1.0,0.14,,,,,,
24256,2020-03-01,1,3,2020,0,1,Thailand,TH,THA,69625581.0,Asia,Country,1.0,0.0,,,,,,
24257,2020-02-29,29,2,2020,2,0,Thailand,TH,THA,69625581.0,Asia,Country,0.71,0.0,,,,,,
24258,2020-02-28,28,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.71,0.0,,,,,,
24259,2020-02-27,27,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.71,0.0,,,,,,
24260,2020-02-26,26,2,2020,3,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24261,2020-02-25,25,2,2020,2,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24262,2020-02-24,24,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24263,2020-02-23,23,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24264,2020-02-22,22,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24265,2020-02-21,21,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24266,2020-02-20,20,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24267,2020-02-19,19,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.43,0.0,,,,,,
24268,2020-02-18,18,2,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24269,2020-02-17,17,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24270,2020-02-16,16,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24271,2020-02-15,15,2,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,1.14,0.0,,,,,,
24272,2020-02-14,14,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.14,0.0,,,,,,
24273,2020-02-13,13,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.14,0.0,,,,,,
24274,2020-02-12,12,2,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,1.86,0.0,,,,,,
24275,2020-02-11,11,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.86,0.0,,,,,,
24276,2020-02-10,10,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.86,0.0,,,,,,
24277,2020-02-09,9,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.86,0.0,,,,,,
24278,2020-02-08,8,2,2020,7,0,Thailand,TH,THA,69625581.0,Asia,Country,1.57,0.0,,,,,,
24279,2020-02-07,7,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.57,0.0,,,,,,
24280,2020-02-06,6,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.57,0.0,,,,,,
24281,2020-02-05,5,2,2020,6,0,Thailand,TH,THA,69625581.0,Asia,Country,0.71,0.0,,,,,,
24282,2020-02-04,4,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.57,0.0,,,,,,
24283,2020-02-03,3,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,2.0,0.0,,,,,,
24284,2020-02-02,2,2,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,2.0,0.0,,,,,,
24285,2020-02-01,1,2,2020,5,0,Thailand,TH,THA,69625581.0,Asia,Country,1.43,0.0,,,,,,
24286,2020-01-31,31,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.43,0.0,,,,,,
24287,2020-01-30,30,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.43,0.0,,,,,,
24288,2020-01-29,29,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,1.71,0.0,,,,,,
24289,2020-01-28,28,1,2020,6,0,Thailand,TH,THA,69625581.0,Asia,Country,0.86,0.0,,,,,,
24290,2020-01-27,27,1,2020,3,0,Thailand,TH,THA,69625581.0,Asia,Country,0.43,0.0,,,,,,
24291,2020-01-26,26,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.43,0.0,,,,,,
24292,2020-01-25,25,1,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24293,2020-01-24,24,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.43,0.0,,,,,,
24294,2020-01-23,23,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.43,0.0,,,,,,
24295,2020-01-22,22,1,2020,2,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24296,2020-01-21,21,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24297,2020-01-20,20,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24298,2020-01-19,19,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24299,2020-01-18,18,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.29,0.0,,,,,,
24300,2020-01-17,17,1,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24301,2020-01-16,16,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24302,2020-01-15,15,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24303,2020-01-14,14,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.14,0.0,,,,,,
24304,2020-01-13,13,1,2020,1,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24305,2020-01-12,12,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24306,2020-01-11,11,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24307,2020-01-10,10,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24308,2020-01-09,9,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24309,2020-01-08,8,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24310,2020-01-07,7,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,0.0,0.0,,,,,,
24311,2020-01-06,6,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24312,2020-01-05,5,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24313,2020-01-04,4,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24314,2020-01-03,3,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24315,2020-01-02,2,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24316,2020-01-01,1,1,2020,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24317,2019-12-31,31,12,2019,0,0,Thailand,TH,THA,69625581.0,Asia,Country,,,,,,,,
24318,2020-06-30,30,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,2.57,0.0,0.0,0.0,1.0,
24319,2020-06-29,29,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24320,2020-06-28,28,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24321,2020-06-27,27,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24322,2020-06-26,26,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24323,2020-06-25,25,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24324,2020-06-24,24,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24325,2020-06-23,23,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24326,2020-06-22,22,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24327,2020-06-21,21,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24328,2020-06-20,20,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24329,2020-06-19,19,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24330,2020-06-18,18,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24331,2020-06-17,17,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24332,2020-06-16,16,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24333,2020-06-15,15,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24334,2020-06-14,14,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24335,2020-06-13,13,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24336,2020-06-12,12,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24337,2020-06-11,11,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24338,2020-06-10,10,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24339,2020-06-09,9,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24340,2020-06-08,8,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24341,2020-06-07,7,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24342,2020-06-06,6,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24343,2020-06-05,5,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24344,2020-06-04,4,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24345,2020-06-03,3,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24346,2020-06-02,2,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24347,2020-06-01,1,6,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24348,2020-05-31,31,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24349,2020-05-30,30,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24350,2020-05-29,29,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24351,2020-05-28,28,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24352,2020-05-27,27,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24353,2020-05-26,26,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24354,2020-05-25,25,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24355,2020-05-24,24,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24356,2020-05-23,23,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24357,2020-05-22,22,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24358,2020-05-21,21,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24359,2020-05-20,20,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24360,2020-05-19,19,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24361,2020-05-18,18,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24362,2020-05-17,17,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24363,2020-05-16,16,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24364,2020-05-15,15,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24365,2020-05-14,14,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24366,2020-05-13,13,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24367,2020-05-12,12,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24368,2020-05-11,11,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24369,2020-05-10,10,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24370,2020-05-09,9,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24371,2020-05-08,8,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24372,2020-05-07,7,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24373,2020-05-06,6,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24374,2020-05-05,5,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24375,2020-05-04,4,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24376,2020-05-03,3,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24377,2020-05-02,2,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24378,2020-05-01,1,5,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24379,2020-04-30,30,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24380,2020-04-29,29,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.29,0.0,,,,,,
24381,2020-04-28,28,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.71,0.0,,,,,,
24382,2020-04-27,27,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.86,0.0,,,,,,
24383,2020-04-26,26,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.86,0.0,,,,,,
24384,2020-04-25,25,4,2020,1,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.71,0.0,,,,,,
24385,2020-04-24,24,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.43,0.0,,,,,,
24386,2020-04-23,23,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.43,0.0,,,,,,
24387,2020-04-22,22,4,2020,1,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.57,0.0,,,,,,
24388,2020-04-21,21,4,2020,3,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.43,0.0,,,,,,
24389,2020-04-20,20,4,2020,1,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.29,0.0,,,,,,
24390,2020-04-19,19,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.29,0.0,,,,,,
24391,2020-04-18,18,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,2.29,0.0,,,,,,
24392,2020-04-17,17,4,2020,12,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.71,0.0,,,,,,
24393,2020-04-16,16,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.71,0.0,,,,,,
24394,2020-04-15,15,4,2020,2,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.43,0.0,,,,,,
24395,2020-04-14,14,4,2020,2,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24396,2020-04-13,13,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24397,2020-04-12,12,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24398,2020-04-11,11,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24399,2020-04-10,10,4,2020,1,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24400,2020-04-09,9,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24401,2020-04-08,8,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24402,2020-04-07,7,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24403,2020-04-06,6,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24404,2020-04-05,5,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24405,2020-04-04,4,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24406,2020-04-03,3,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24407,2020-04-02,2,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24408,2020-04-01,1,4,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24409,2020-03-31,31,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24410,2020-03-30,30,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.0,0.0,,,,,,
24411,2020-03-29,29,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,0.14,0.0,,,,,,
24412,2020-03-28,28,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24413,2020-03-27,27,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24414,2020-03-26,26,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24415,2020-03-25,25,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24416,2020-03-24,24,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24417,2020-03-23,23,3,2020,0,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24418,2020-03-22,22,3,2020,1,0,Timor Leste,TL,TLS,1293120.0,Asia,Country,,,,,,,,
24419,2020-06-30,30,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa,Country,10.43,0.14,21.29,0.43,10.43,0.14,0.51,0.67
24420,2020-06-29,29,6,2020,27,0,Togo,TG,TGO,8082359.0,Africa,Country,7.71,0.14,,,,,,
24421,2020-06-28,28,6,2020,24,0,Togo,TG,TGO,8082359.0,Africa,Country,5.14,0.14,,,,,,
24422,2020-06-27,27,6,2020,3,0,Togo,TG,TGO,8082359.0,Africa,Country,5.86,0.14,,,,,,
24423,2020-06-26,26,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa,Country,5.57,0.14,,,,,,
24424,2020-06-25,25,6,2020,7,1,Togo,TG,TGO,8082359.0,Africa,Country,5.57,0.0,,,,,,
24425,2020-06-24,24,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa,Country,5.29,0.0,,,,,,
24426,2020-06-23,23,6,2020,0,0,Togo,TG,TGO,8082359.0,Africa,Country,5.43,0.0,,,,,,
24427,2020-06-22,22,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa,Country,4.43,0.0,,,,,,
24428,2020-06-21,21,6,2020,6,0,Togo,TG,TGO,8082359.0,Africa,Country,4.29,0.0,,,,,,
24429,2020-06-20,20,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa,Country,3.29,0.0,,,,,,
24430,2020-06-19,19,6,2020,3,0,Togo,TG,TGO,8082359.0,Africa,Country,3.14,0.0,,,,,,
24431,2020-06-18,18,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa,Country,5.14,0.0,,,,,,
24432,2020-06-17,17,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa,Country,5.0,0.0,,,,,,
24433,2020-06-16,16,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa,Country,5.14,0.0,,,,,,
24434,2020-06-15,15,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa,Country,6.14,0.0,,,,,,
24435,2020-06-14,14,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa,Country,5.71,0.0,,,,,,
24436,2020-06-13,13,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa,Country,8.43,0.0,,,,,,
24437,2020-06-12,12,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa,Country,10.0,0.0,,,,,,
24438,2020-06-11,11,6,2020,21,0,Togo,TG,TGO,8082359.0,Africa,Country,8.0,0.0,,,,,,
24439,2020-06-10,10,6,2020,4,0,Togo,TG,TGO,8082359.0,Africa,Country,7.71,0.0,,,,,,
24440,2020-06-09,9,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa,Country,7.57,0.0,,,,,,
24441,2020-06-08,8,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa,Country,7.71,0.0,,,,,,
24442,2020-06-07,7,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa,Country,8.14,0.0,,,,,,
24443,2020-06-06,6,6,2020,20,0,Togo,TG,TGO,8082359.0,Africa,Country,6.14,0.0,,,,,,
24444,2020-06-05,5,6,2020,13,0,Togo,TG,TGO,8082359.0,Africa,Country,8.14,0.0,,,,,,
24445,2020-06-04,4,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa,Country,7.71,0.0,,,,,,
24446,2020-06-03,3,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa,Country,8.14,0.0,,,,,,
24447,2020-06-02,2,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa,Country,8.71,0.14,,,,,,
24448,2020-06-01,1,6,2020,9,0,Togo,TG,TGO,8082359.0,Africa,Country,8.57,0.14,,,,,,
24449,2020-05-31,31,5,2020,5,0,Togo,TG,TGO,8082359.0,Africa,Country,9.29,0.14,,,,,,
24450,2020-05-30,30,5,2020,6,0,Togo,TG,TGO,8082359.0,Africa,Country,9.71,0.14,,,,,,
24451,2020-05-29,29,5,2020,27,0,Togo,TG,TGO,8082359.0,Africa,Country,7.86,0.14,,,,,,
24452,2020-05-28,28,5,2020,4,0,Togo,TG,TGO,8082359.0,Africa,Country,7.57,0.14,,,,,,
24453,2020-05-27,27,5,2020,5,0,Togo,TG,TGO,8082359.0,Africa,Country,8.0,0.14,,,,,,
24454,2020-05-26,26,5,2020,5,1,Togo,TG,TGO,8082359.0,Africa,Country,11.43,0.14,,,,,,
24455,2020-05-25,25,5,2020,8,0,Togo,TG,TGO,8082359.0,Africa,Country,10.71,0.14,,,,,,
24456,2020-05-24,24,5,2020,10,0,Togo,TG,TGO,8082359.0,Africa,Country,14.29,0.14,,,,,,
24457,2020-05-23,23,5,2020,9,0,Togo,TG,TGO,8082359.0,Africa,Country,16.57,0.14,,,,,,
24458,2020-05-22,22,5,2020,14,0,Togo,TG,TGO,8082359.0,Africa,Country,17.29,0.14,,,,,,
24459,2020-05-21,21,5,2020,2,0,Togo,TG,TGO,8082359.0,Africa,Country,19.86,0.14,,,,,,
